id,sentence
20359,"했던 내게 칭찬을 했고, 2주에 가까운 시간동안 매일 일기를 쓰다보니 어느세 습관이되어 하루가 지난 일이지만 이렇게 더 자기 전에 글을 썼다."
20360,"작심삼일, 몰아서 하는 나 였는데 이렇게 습관이 하나 생겨서 정말 좋다."
20361,내일도 써야지.
20362,나에게 바람 앞으로도 밀리지 않고 써보자!
20364,사람 만날 일이 많은데 어제 두통이 너무 심해서 코로나 테스트기 한번 사용해봤습니다.
20367,구성품은 모두 한쌍씩 구성되어있는데 양쪽 코를 한번씩 확실히 테스트하게 구성되어 있었습니다.
20368,구성품은 코에 넣는 멸균면봉 2개 용액통 노즐캡 2개 검사용 디바이스 2개 으로 구성되어 있었습니다.
20369,용액통은 요기 꽂아서 이렇게 사용하면 되었습니다.
20370,콧물을 잘 찍어서 용액통에 깊게 담궈서 잘 저어준다음 노즐캡 닫아줍니다.
20371,그리고 이 검사용 디바이스에 떨궈주면 되는건데요
20373,오른쪽 했으니 이번에는 왼쪽 코에 동일한 과정을 반복해줬습니다.
20374,역시나 한줄이라서 안도의 한숨 쉬며 다행스럽게 주말 일정 정상적으로 마칠수 있었습니다.
20375,코로나 자가 테스트 과정은 어렵거나 아프지 않았고 뒷정리도 깔끔하게 할수 있었습니다.
20376,감기 기운만 있어도 혹시나 하며 걱정이 되는 상황이다
20377,보니 언능 백신이라도 맞아야겠지
20378,부디 코로나에 무탈하시길 기원 드리면서 오늘일기 끝!!
20379,코로나테스트기 코로나테스트
20380,왜 일기를 저녁에 써야한다고 생각할까??
20381,왜 밤에 써야한다 생각할까??
20382,그 날 하루동안 가장 고민했던 일이 아침부터 있었던 날도 있었는데 ...
20383,연일 몸도 마음도 지친 하루 ...
20384,배부르고 맛있게 저녁을 2번 먹고 잤다.
20385,알람을 4번이나 끄고 ...
20387,폭망 12시가 넘었어
20388,어떻게 이 몇일을 지속하지 못할까???
20389,지속이 힘 이라는 글귀가 너무 좋았는데...
20390,나는 힘을 잃었다
20391,성실함을 배워보고 싶었는데 그것 참 어렵네
20392,성실함이 무기인 울틴을 존경할 수 밖에 없다
20396,"나자신과의 약속으로 먼가 하루하루 일상에 대한 느낀바를 기록하는 의미, 또한 향후 내가 나가야할 방안에 대한 현실 모색, 과거에 대한 분석 미래에 대한 방향지시 같은 기록이 될꺼라 생각하고 네이버 포스팅중이다"
20397,포토샵픽셀갤러리스탬프 오늘은 그래픽운용기능사 시험반 마지막 4번째 수업 포토샵으로 그냥 붓그리고 자르기 복사 붙여넣기 정도만 할줄 아는데 처음 시험반 들어가보니 20 30 만 알아듣겠고 자꾸 옆사람에게 물어봐서 미안했다
20398,짜증이 좀 날만한데도 뭐라도 좀 사다줄껄 그랬네 점심 같이 먹으려하다가 그냥 왠지 바쁠꺼같아서 말도 못하고 집으로 갔다 전부 젊은 학생들인데 나만 노땅이라...
20399,일러스트 설정 그래픽운용기능사..
20400,업무에 꼭 필요한 자격증인거같은데 난 그림판수준의 실력으로 여태 밥벌이하고 살았다 크게 문제없이 지냈지만 향후 다음 사업을 위해서 필요한 자격증일 꺼 같아서 2년전에 필기합격해놓고 2년동안 별의 별일들이 많아서 이번에 드디어 2차 실기 시험을 치루게 되었다 포토샵칼라슬라이드 사실 수업을 들으면서 느낀건 그냥 반복의 반복..
20401,몇가지의 요령 일단 다알꺼라는 전제를 깔고 가기때문에 나처럼 포토샵의 기본도 안되있는 사람이 간다면 고생 진탕할꺼다
20402,난 그래서 유튜브로 실기하는 영상을 많이봤다..
20403,사실 그게 더 도움이 됐다 굳이 학원을 안다녀도 되겠다
20404,싶은데 학원에서는 미세한 기능들을 알려준다..
20405,그건 유튜브로 알려주는게 한계가 있다
20406,그래도 유튜브로만 들어도 실기는 큰문제 안될꺼같다
20407,유튜브 듣고 매 수업할때마다 향상되서 갔으니..
20408,홍보는 아니지만 아래 유튜브를 보고 많이 배웠다
20409,학원에서는 시험에 붙을수 있는 최소한을 가르친다면 여기 유튜브는 디테일하게 하나씩 다풀어서 설명하는거같다
20410,그리고 모르면 다시 되돌려봐도 좋으니깐 굳이 학원 다닐 이유를 못찾겠다 게도 시험반에 요령??
20411,처음 문제지 받고 어떻게해야된다
20412,이런거 그런 메뉴얼을 줘서 좋은데 그건 따로 공개하지않고 사진만 찍어가라고한다
20413,그리고 저작권 얘기를하면서 카페에 올렸다가 금방 지우고 그런다 저작권이 왜문제가 되는지 모르겠다 아래 영상도 잘만 돌아다니는데....
20414,드랍쉐도우 특정학원을 거론하기엔 좀 그렇지만 내가 볼때 그냥 선생님마다 다른거같다
20415,내가 들었던 선생님은 그냥 별로다..
20416,"알든 모르든 다 알고간다는 전제를 깔고 가기때문에 처음 1,2회 수업까진 그냥 쭉쭉 지나갔다"
20417,"3,4회도 사실 다를게 없이 쭉쭉..."
20418,그냥 애타는 쪽은 학생이니 처음엔 안물어보다가 나중에 점점 물어보는 학생들이 많았다
20419,아참 그래픽운용기능사 필기는 나로선 정말 쉬웠다
20420,점수만 봤을땐 80점이 넘었으니..
20421,근데 나는 어렵다고 생각하고 풀었는데 점수가 너무 잘나와서 놀랬다
20422,기본적으로 오래전에 컴터에 대한 지식은 알고 있어서 그런지 하루도 공부안했다 참고로 나는 벼락치기로 기사시험도 1달만에 붙었다 그러니 내관점에선 쉬울수있다
20423,그냥 문제풀이집 7회정도 달달외우면 되더라
20424,그럼 대충 머가 답인지 알겠더라
20425,그나저나 실기가 걱정인데 실기도 지금 벼락치기 비슷하게 한 2주정도 공부하는 느낌인데..
20426,일하랴 시험공부하랴 짜짜로니 오전에 학원3시간 수업 끝나고 점심은 아내가 짜짜로니를 만들어줘서 먹었다 나는 언제나 짜파게티가 진리라고 생각했는데 어느날 아내가 짜짜로니를 사와서 뭐라했는데 막상 먹어보니 더맛있다
20427,항상 먹는것만 먹는것도 좋지 않은갑다 때론 다른걸 먹는걸 도전할 필요도 있어보인다
20428,그나저나 손목과 팔꿈치 관절이 다아프다 컴터를 너무 해서 슬퍼요.
20429,어제도 새벽까지 기능사공부를 하느라..
20430,실기니깐 벼락치기 힘들다
20431,오늘도 먼가 정리안되게 오합지졸로 썼지만 누군가 이글을 본다면 감사합니다
20432,"주말점심은짜짜로니 주말저녁은양념고기,피망버섯볶음"
20435,"11일간은, 아니 이벤 있는 기간은 블로그로 기록하는 모든 분들과 함께 하는 시간인것 같아 코시국에도 살아있음을 실감하게도 된다."
20436,이벤 기간은 조금 특별한 주간 .
20437,"목록열기로 제목으로 보기도 하고, 이미지보기로도 11일간의 기록들을 마주한다."
20438,"백마디 말보다, 한 번 보는게 낫다고 했단가?!"
20439,"한 컷의 사진만으로도, 그날의 일들이 떠오르는 일은.."
20440,유독 내게만 있는 일은 아닐성싶다.
20441,"나의 일상 기록은 계속 되어지고, 매일의 일들은 오늘과 다른 내일의 이야기가 오늘 쓰여질것이니 말이다."
20442,"석삼년 그나저나 코시국이 어여 소명 되길 바라며, 그 날의 일기를 축제처럼 기록하고 싶다."
20444,", 블로그씨 6월 6일 나라를 위해 목숨을 바친 순국선열들의 충성을 기리기 위해 잠시나마 묵념의 시간을 가져보는건 어떨까요?"
20445,현충일 6월6일 고마운 분들이 많은 세상.
20446,오랜만에 감사일기입니다.
20447,온통 감사할 일 많은 삶 속에 하루는 국가를 생각합니다.
20448,묵념을로는 부족한 것 같지만 열시에 싸이렌이 울리면 참여해봅니다.
20449,세상에 감사한 마음을 담아 울트라산책을 해봅니다.
20450,송파둘레길 21 남들은 보통 5시간30분 기록을 줄여야하나봅니다.
20453,생각안하고 계속 쓰고 있었군
20454,토요일 어제일기지만 토요일에 일을해야하는 남편님덕에 토요독박육아중 열심히 잘 놀았고 식단조절은 실패했다.
20455,아침을 저칼로리 건강하게 먹고 저녁을 이지경...
20456,후후후 저 샐러드만 먹을걸...
20457,햄버거 먹지말걸...
20459,첫째는 태어나고 좀지나서 저녁에 어머님댁에서 잠을자고 많은 시간을 보냈다.
20460,"다행히 애가 별나지도않고,너무 적응을잘했다."
20461,할아버지를 너무 잘따르고 울거나 보채지도 않고..
20462,너무 장하다 오직 할아버지..
20463,할아버지 둘째는 딱히 낯을 가리거나 그러진 않지만..
20464,조금 투정이 잦고 엄마 껌딱지..
20465,"분리불안을 없애기위해 주기적으로 할머니집가서 놀고 잠도자고 내가 없을때도 너무 잘노는데, 내가 있으면 투정부릴 대상이 있어서 그런지 나한테 투정 부리는 울보.."
20466,요새는 아빠사랑 둘째..
20467,애교도 너무 많고 아빠한테 잘 안긴다
20468,내가 아이들을 안고있을때도 행복하지만 남편이 아이들이랑 잘있는 모습이 더 사랑스럽고 행복하다..!
20469,"주변에서 다들 남편도 잘만났지만,시댁복도 진짜 많다고.."
20470,진짜 나도 인정한다
20471,매번 감사하고 또 감사한다.
20472,나와 우리 아가들이 참복덩이구나..
20473,건강하게 가족들과 있을수있음에 감사합니다
20474,"너무 행복하게 잘보냈다 다시 다음주부터,내일부터 화이팅이다!"
20475,중학교 졸업사진으로 시작하는 오랜만의 블로그 그동안 블로그는 잔뜩 쓰고 싶은데 쓸려고 들어올때마다 갤러리에 나무사진 밖에 없어서 열받아서 안썼다.
20476,친구의 경찰시험 끝난 기념 오랜만에 친구녀석들과 계룡산 부시고 왔습니다.
20477,남자들 만의 극가성비 극귀찮음 온니고기술 장바구니 사실 여행을 가장한 족구1박2일이였고 한 게임도 빠짐없이 다이겼다 승리자는 앉아서 여유를 즐기는 나 물에도 안빠지고 설거지도 안한 종구 승리자의 관점입니다.
20478,저는 가끔 달리기를 합니다
20479,5키로 받고 3키로 더하기 2키로 받아서 10키로 찍었습니다.
20480,살ㅤㅃㅒㅤ고 싶은 마음은 없는데 돼지 근육은 갖고 싶습니다.
20481,"수업 듣는 도중에 영화 보는 놈, 비대면 너무 좋아요"
20482,비대면 너무 편해요
20483,재택근무 하는 직장인 마음 너무 좋아요
20484,오랜만에 고향에도 다녀왔습니다.
20485,누가 육군휸련소 아니랄까봐 안녕을 해주네요
20486,머리 빡빡밀고 울며 겨자먹기로 가는대
20487,안녕하겠냐고 쓴소리 해주고 싶지만 제 주먹보다 딱딱한 돌이라 참았습니다.
20488,학교에서 일하다가 날이 좋아서 길바닥 쪼꼬미 꽃들 찍었습니다.
20489,쪼꼬미 꽃들을 보면 꼭 여자친구한테 이름을 불러주는데 너무 귀엽습니다.
20490,"히 갑자기 올려버리는 26세 셀카, 이거 인스타에 올리고 친구한테 너는 왜 안늙냐는 소리를 들었습니다."
20491,자존감을 지켜줘서 고마운 친구에게 그랜절 올리겠습니다.
20492,하나 더 사실 사랑하는 여자친구와 전주동물원으로 벚꽃 비를 맞았습니다.
20493,억지로 끌고간거 아니고 예쁜말로 설득해 손잡고 다녀왔습니다.
20494,동물들도 많이 봤는데 너무 신기하였지만 너무 불쌍했습니다.
20495,나같은 소비자가 없으면 이녀석들도 여기 안있어도 되는데...
20496,라며 그래도 하마는 정말 신기했씁니다.
20497,하마는 우리말로 물뚱ㅤㄸㅒㅇ이 날이 좋아서 커피 테이크아웃하여 산책했습니다.
20498,"사진 찍어준다는 말에 수줍게 날려본 브이와 모델포즈,, 요즘 가장 애용하는 짤 주식이나 코인하는 친구에게 보내주세요"
20499,물론 본인이 한다면 기분이 언짢아 질수도 있습니다.
20500,제 친구 놈 중에도 정성훈이 있어 사진 찍어 놓고 가끔 사용하는 사진 입니다.
20501,강철부대 처음에는 정말 열심히 챙겨봤는데 할 말 많지만 여기까지 하겠습니다.
20503,한 3번 해봤고 전부 가 나왔습니다.
20504,아마 주식과 코인 정보들과 뉴스들을 찾아보고 취업과 자격증 창업 아이템들을 고민하다 보니 이런 결과가 나온거라 예상 되어지는데 신기합니다.
20505,제 여자친구는 계속 부정하는데 왜 그러는지 모르겠습니다.
20506,산책을 즐겨하는데 여름이 찾아오는거 같아 조금 두렵습니다.
20507,자취생에게 여름이란 벌레와의 전쟁 누나가 옷줘서 잘 입고 다닙니다.
20508,더 줬으면 좋겠습니다.
20509,이럴때면 누나가 큰 옷을 즐겨 입는다는 사실이 마음에 듭니다.
20510,"냉장고 깊은 곳에서 구출시킨 버섯, 돌아가시기 전 버섯을 발견해서 후추와 소금 시즈닝 버섯으로 한끼를 혼냈습니다."
20511,코로나 전에 먹던 이마트 시식코너 버섯맛이 정말 최고 였는데 이제 어느정도 흉내를 내는 자취생 입니다.
20512,과제를 하려고 돌아다니다 봄에 피는 꽃들을 많이 만났습니다.
20513,저 좋을려고 찍는것도 있지만 찍을ㅤㄸㅒㅤ마다 여자친구에게 보내줍니다.
20514,로맨틱가이에 한발자국 다가간 느낌입니다.
20515,진심으로 스팸 전화 요즘에 전화 너무 많이 옵니다.
20516,아이폰 쓰면서 꼽은 장점으로 카메라와 보완 두가지 였는데 요즘 사진이라고는 식물 사진만 찍고 스팸 전화와 보이스피싱 전화까지 와서 조만간 갤럭시로 갈아 탈 거 같습니다.
